d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
1.09,9.84,2.15,-3.68,9.64,0.11,0.94,0.36,0.19,-51.55,-20.1,-9.13,4
1.25,9.1,2.19,-3.64,9.88,0.19,0.95,0.37,0.22,-55.66,-19.21,-7.26,4
1.41,9.17,1.96,-3.8,10.12,0.19,0.93,0.37,0.25,-57.94,-19.22,-6.59,4
2.35,9.37,2.39,-3.33,10.27,0.31,0.91,0.38,0.25,-59.62,-17.71,-7.59,4
6.35,10.47,1.96,-2.9,10.23,0.31,0.87,0.39,0.25,-61.13,-15.49,-9.32,4
7.06,10.74,3.45,-2.62,10.23,0.23,0.84,0.4,0.27,-61.6,-10.88,-11.81,4
9.1,11.57,6.08,-2.51,10.15,0.19,0.85,0.37,0.27,-65.53,-5.5,-13.96,4
10.35,10.7,7.68,-2.39,10.0,0.19,0.88,0.39,0.27,-63.42,-2.38,-15.75,4
11.37,10.55,6.94,-2.51,10.04,0.31,0.89,0.42,0.24,-59.07,-1.32,-18.96,4
9.53,9.8,5.06,-2.7,10.04,0.47,0.92,0.52,0.26,-57.38,0.35,-16.28,4
7.8,7.88,3.37,-2.78,9.57,0.47,0.9,0.54,0.26,-56.79,-1.24,-12.07,4
6.31,5.53,2.31,-2.82,9.76,0.31,0.92,0.46,0.26,-50.32,-2.98,-4.55,4
8.74,4.15,2.78,-2.0,10.7,0.5,1.04,0.37,0.17,-35.5,3.5,-2.88,4
10.39,1.21,2.03,-1.37,11.41,0.03,1.14,0.4,0.01,-28.95,5.76,0.05,4
9.8,0.43,0.58,-1.01,10.78,0.5,1.21,0.35,0.14,-26.71,0.85,9.49,4
6.74,-2.23,0.82,0.86,11.76,0.9,1.37,0.26,0.32,-13.77,2.31,29.02,4
6.82,-4.74,1.01,-1.8,12.08,1.72,0.94,0.49,0.32,-1.2,17.08,3.75,4
4.35,-5.45,1.09,-2.35,11.14,3.21,0.92,0.28,0.07,-54.53,-12.55,-7.03,4
4.19,-4.94,1.41,-2.35,8.55,4.19,1.08,0.1,0.04,-45.57,-16.11,-5.29,4
1.8,-6.19,0.86,-1.8,9.92,4.43,0.92,0.35,0.02,-13.79,-1.81,2.86,4
0.5,-6.47,0.07,0.94,10.86,4.07,1.0,0.22,0.19,27.36,6.45,21.94,4
1.01,-6.62,0.82,1.29,10.12,4.51,1.03,0.24,0.15,34.59,7.49,18.88,4
0.98,-7.25,0.94,0.07,9.68,5.37,0.86,0.34,0.26,5.49,2.47,8.66,4
2.39,-8.74,0.03,0.5,9.29,5.57,0.82,0.25,0.24,0.13,-1.15,14.5,4
0.03,-9.29,0.58,-1.64,8.82,6.04,0.9,0.18,0.19,16.17,14.09,15.95,4
1.92,-9.64,0.54,-1.01,8.66,6.04,0.92,0.28,0.17,19.61,26.78,10.08,4
1.13,-9.72,0.82,0.98,9.13,4.66,0.92,0.29,0.17,17.99,26.41,9.25,4
1.76,-8.9,1.01,0.19,9.21,3.88,0.92,0.29,0.18,20.12,27.36,9.4,4
3.56,-7.88,1.6,-2.0,8.98,3.68,0.97,0.37,0.18,23.69,22.82,12.95,4
1.64,-6.7,1.05,0.23,10.35,4.35,1.06,0.3,0.09,24.47,11.79,27.93,4
0.7,-6.0,0.27,-2.78,9.17,3.21,0.98,0.35,0.14,36.69,5.56,22.78,4
1.05,-5.02,0.23,0.15,9.72,2.98,0.9,0.37,0.18,47.63,8.4,5.76,4
1.13,-2.94,0.03,-4.27,10.12,3.76,0.86,0.23,0.26,36.33,13.18,0.38,4
1.68,-1.09,0.27,-2.47,8.86,4.19,0.89,0.22,0.26,32.03,10.39,3.69,4
4.7,0.62,0.62,-2.66,9.21,4.55,0.99,0.23,0.21,29.65,5.14,13.3,4
5.96,1.01,0.7,-3.09,8.82,4.31,0.98,0.23,0.2,29.17,5.21,8.72,4
8.04,1.05,-1.09,-4.62,9.13,3.53,0.9,0.18,0.24,35.28,6.73,2.35,4
9.41,3.49,0.5,-4.35,8.9,4.39,0.88,0.2,0.26,41.75,9.91,-7.63,4
10.04,5.25,-1.05,-5.33,8.74,4.11,0.84,0.25,0.29,35.54,11.22,-12.21,4
9.76,10.27,0.47,-3.45,8.19,3.84,0.88,0.22,0.34,25.86,9.18,-13.51,4
14.35,11.41,0.27,-2.98,8.31,3.92,0.92,0.19,0.35,20.75,7.0,-11.17,4
7.33,14.27,0.31,-3.02,8.43,3.88,0.92,0.21,0.32,17.91,8.56,-7.92,4
